sub_id,stim_id,condition,rt,stim_type,stim_sex,condition.e,stim_sex.e,stim_type.e
604791,_bf_aliciakeys,incongruent,531,person,female,0.5,-0.5,-0.5
604791,Multiply,incongruent,471,object,male,0.5,0.5,0.5
604791,_wf_jessicabiel,incongruent,574,person,female,0.5,-0.5,-0.5
604791,Paragraph,incongruent,499,object,female,0.5,-0.5,0.5
604791,_bf_serenawilliams,incongruent,496,person,female,0.5,-0.5,-0.5
604791,Count,incongruent,530,object,male,0.5,0.5,0.5
604791,Math,incongruent,408,object,male,0.5,0.5,0.5
604791,_wf_jessicasimpson,incongruent,522,person,female,0.5,-0.5,-0.5
604791,_bm_nickcannon,incongruent,657,person,male,0.5,0.5,-0.5
604791,Essay,incongruent,770,object,female,0.5,-0.5,0.5
604791,_bm_neyo,incongruent,508,person,male,0.5,0.5,-0.5
604791,Poetry,incongruent,525,object,female,0.5,-0.5,0.5
604791,_bf_serenawilliams,incongruent,481,person,female,0.5,-0.5,-0.5
604791,Divide,incongruent,523,object,male,0.5,0.5,0.5
604791,_bm_nickcannon,incongruent,491,person,male,0.5,0.5,-0.5
604791,Spelling,incongruent,534,object,female,0.5,-0.5,0.5
604791,Vocabulary,incongruent,722,object,female,0.5,-0.5,0.5
604791,_wf_jessicasimpson,incongruent,517,person,female,0.5,-0.5,-0.5
604791,Number,incongruent,547,object,male,0.5,0.5,0.5
604791,_wm_mattdamon,incongruent,557,person,male,0.5,0.5,-0.5
604791,Literature,incongruent,481,object,female,0.5,-0.5,0.5
604791,_bf_aliciakeys,incongruent,521,person,female,0.5,-0.5,-0.5
604791,_wm_nicklachey,incongruent,598,person,male,0.5,0.5,-0.5
604791,Decimal,incongruent,1412,object,male,0.5,0.5,0.5
604791,_wf_jessicabiel,incongruent,464,person,female,0.5,-0.5,-0.5
604791,Math,incongruent,513,object,male,0.5,0.5,0.5
604791,_bf_serenawilliams,incongruent,758,person,female,0.5,-0.5,-0.5
604791,Math,congruent,700,object,male,-0.5,0.5,0.5
604791,_wf_jessicabiel,congruent,439,person,female,-0.5,-0.5,-0.5
604791,Divide,congruent,510,object,male,-0.5,0.5,0.5
604791,_wf_jessicasimpson,congruent,446,person,female,-0.5,-0.5,-0.5
604791,_bf_serenawilliams,congruent,428,person,female,-0.5,-0.5,-0.5
604791,Essay,congruent,598,object,female,-0.5,-0.5,0.5
604791,_wm_mattdamon,congruent,532,person,male,-0.5,0.5,-0.5
604791,Spelling,congruent,430,object,female,-0.5,-0.5,0.5
604791,_bm_neyo,congruent,493,person,male,-0.5,0.5,-0.5
604791,Vocabulary,congruent,458,object,female,-0.5,-0.5,0.5
604791,_wm_nicklachey,congruent,480,person,male,-0.5,0.5,-0.5
604791,Sentence,congruent,518,object,female,-0.5,-0.5,0.5
604791,_bm_nickcannon,congruent,536,person,male,-0.5,0.5,-0.5
604791,_bf_aliciakeys,congruent,465,person,female,-0.5,-0.5,-0.5
604791,Decimal,congruent,563,object,male,-0.5,0.5,0.5
604791,_bm_nickcannon,congruent,465,person,male,-0.5,0.5,-0.5
604791,_wf_jessicasimpson,congruent,492,person,female,-0.5,-0.5,-0.5
604791,Paragraph,congruent,629,object,female,-0.5,-0.5,0.5
604791,_bm_neyo,congruent,490,person,male,-0.5,0.5,-0.5
604791,Vocabulary,congruent,579,object,female,-0.5,-0.5,0.5
604791,_wf_jessicasimpson,congruent,480,person,female,-0.5,-0.5,-0.5
604791,Spelling,congruent,458,object,female,-0.5,-0.5,0.5
604791,_bf_serenawilliams,congruent,563,person,female,-0.5,-0.5,-0.5
604791,_bf_aliciakeys,congruent,410,person,female,-0.5,-0.5,-0.5
604791,Sentence,congruent,861,object,female,-0.5,-0.5,0.5
604791,_wf_jessicabiel,congruent,540,person,female,-0.5,-0.5,-0.5
604791,Literature,congruent,438,object,female,-0.5,-0.5,0.5
604791,_wf_jessicasimpson,congruent,468,person,female,-0.5,-0.5,-0.5
604791,Count,congruent,530,object,male,-0.5,0.5,0.5
604791,_wm_nicklachey,congruent,504,person,male,-0.5,0.5,-0.5
604791,Math,congruent,460,object,male,-0.5,0.5,0.5
604791,_bm_nickcannon,congruent,443,person,male,-0.5,0.5,-0.5
604791,Multiply,congruent,532,object,male,-0.5,0.5,0.5
604791,_wm_mattdamon,congruent,463,person,male,-0.5,0.5,-0.5
604791,Divide,congruent,447,object,male,-0.5,0.5,0.5
604791,_wm_mattdamon,congruent,511,person,male,-0.5,0.5,-0.5
604793,Sentence,congruent,863,object,female,-0.5,-0.5,0.5
604793,_bf_aliciakeys,congruent,1121,person,female,-0.5,-0.5,-0.5
604793,Multiply,congruent,788,object,male,-0.5,0.5,0.5
604793,_bm_nickcannon,congruent,486,person,male,-0.5,0.5,-0.5
604793,Number,congruent,610,object,male,-0.5,0.5,0.5
604793,_wm_nicklachey,congruent,675,person,male,-0.5,0.5,-0.5
604793,Poetry,congruent,607,object,female,-0.5,-0.5,0.5
604793,_wm_mattdamon,congruent,521,person,male,-0.5,0.5,-0.5
604793,Count,congruent,603,object,male,-0.5,0.5,0.5
604793,_bm_neyo,congruent,591,person,male,-0.5,0.5,-0.5
604793,Vocabulary,congruent,572,object,female,-0.5,-0.5,0.5
604793,_bm_nickcannon,congruent,530,person,male,-0.5,0.5,-0.5
604793,Decimal,congruent,611,object,male,-0.5,0.5,0.5
604793,_wf_jessicabiel,congruent,532,person,female,-0.5,-0.5,-0.5
604793,Spelling,congruent,694,object,female,-0.5,-0.5,0.5
604793,_bf_serenawilliams,congruent,531,person,female,-0.5,-0.5,-0.5
604793,Literature,congruent,621,object,female,-0.5,-0.5,0.5
604793,_wf_jessicasimpson,congruent,590,person,female,-0.5,-0.5,-0.5
604793,Math,congruent,572,object,male,-0.5,0.5,0.5
604793,_wf_jessicabiel,congruent,571,person,female,-0.5,-0.5,-0.5
604793,Number,congruent,1256,object,male,-0.5,0.5,0.5
604793,_wf_jessicabiel,congruent,547,person,female,-0.5,-0.5,-0.5
604793,Poetry,congruent,658,object,female,-0.5,-0.5,0.5
604793,_bf_serenawilliams,congruent,654,person,female,-0.5,-0.5,-0.5
604793,Math,congruent,642,object,male,-0.5,0.5,0.5
604793,_bm_nickcannon,congruent,571,person,male,-0.5,0.5,-0.5
604793,Essay,congruent,650,object,female,-0.5,-0.5,0.5
604793,_bf_aliciakeys,congruent,464,person,female,-0.5,-0.5,-0.5
604793,Sentence,congruent,600,object,female,-0.5,-0.5,0.5
604793,_wm_mattdamon,congruent,507,person,male,-0.5,0.5,-0.5
604793,Spelling,congruent,568,object,female,-0.5,-0.5,0.5
604793,_wf_jessicasimpson,congruent,581,person,female,-0.5,-0.5,-0.5
604793,Vocabulary,congruent,648,object,female,-0.5,-0.5,0.5
604793,_bm_neyo,congruent,489,person,male,-0.5,0.5,-0.5
604793,Decimal,congruent,452,object,male,-0.5,0.5,0.5
604793,_wm_nicklachey,congruent,499,person,male,-0.5,0.5,-0.5
604793,Divide,congruent,462,object,male,-0.5,0.5,0.5
604793,_wf_jessicabiel,congruent,494,person,female,-0.5,-0.5,-0.5
604793,Multiply,congruent,567,object,male,-0.5,0.5,0.5
604793,_wm_nicklachey,congruent,543,person,male,-0.5,0.5,-0.5
604793,Divide,incongruent,856,object,male,0.5,0.5,0.5
604793,_wm_nicklachey,incongruent,559,person,male,0.5,0.5,-0.5
604793,Literature,incongruent,616,object,female,0.5,-0.5,0.5
604793,_wf_jessicabiel,incongruent,474,person,female,0.5,-0.5,-0.5
604793,Sentence,incongruent,658,object,female,0.5,-0.5,0.5
604793,Decimal,incongruent,674,object,male,0.5,0.5,0.5
604793,_bm_neyo,incongruent,638,person,male,0.5,0.5,-0.5
604793,Count,incongruent,688,object,male,0.5,0.5,0.5
604793,_wm_mattdamon,incongruent,701,person,male,0.5,0.5,-0.5
604793,Multiply,incongruent,648,object,male,0.5,0.5,0.5
604793,_wm_nicklachey,incongruent,469,person,male,0.5,0.5,-0.5
604793,Math,incongruent,540,object,male,0.5,0.5,0.5
604793,_wf_jessicasimpson,incongruent,619,person,female,0.5,-0.5,-0.5
604793,Vocabulary,incongruent,718,object,female,0.5,-0.5,0.5
604793,_bf_aliciakeys,incongruent,720,person,female,0.5,-0.5,-0.5
604793,Spelling,incongruent,660,object,female,0.5,-0.5,0.5
604793,_bf_serenawilliams,incongruent,575,person,female,0.5,-0.5,-0.5
604793,Essay,incongruent,700,object,female,0.5,-0.5,0.5
604793,Spelling,incongruent,1008,object,female,0.5,-0.5,0.5
604793,_bm_neyo,incongruent,439,person,male,0.5,0.5,-0.5
604793,Essay,incongruent,512,object,female,0.5,-0.5,0.5
604793,_wm_nicklachey,incongruent,795,person,male,0.5,0.5,-0.5
604793,Paragraph,incongruent,598,object,female,0.5,-0.5,0.5
604793,_bm_nickcannon,incongruent,513,person,male,0.5,0.5,-0.5
604793,Poetry,incongruent,583,object,female,0.5,-0.5,0.5
604793,_wm_mattdamon,incongruent,493,person,male,0.5,0.5,-0.5
604793,Math,incongruent,600,object,male,0.5,0.5,0.5
604793,_wf_jessicasimpson,incongruent,452,person,female,0.5,-0.5,-0.5
604793,Divide,incongruent,562,object,male,0.5,0.5,0.5
604793,_bf_serenawilliams,incongruent,458,person,female,0.5,-0.5,-0.5
604793,Decimal,incongruent,649,object,male,0.5,0.5,0.5
604793,_bf_aliciakeys,incongruent,468,person,female,0.5,-0.5,-0.5
604793,Sentence,incongruent,588,object,female,0.5,-0.5,0.5
604793,_wf_jessicabiel,incongruent,514,person,female,0.5,-0.5,-0.5
604793,Multiply,incongruent,740,object,male,0.5,0.5,0.5
604793,_bm_neyo,incongruent,463,person,male,0.5,0.5,-0.5
604793,Fraction,incongruent,881,object,male,0.5,0.5,0.5
604793,_wf_jessicasimpson,incongruent,708,person,female,0.5,-0.5,-0.5
604794,Poetry,incongruent,912,object,female,0.5,-0.5,0.5
604794,_bm_neyo,incongruent,840,person,male,0.5,0.5,-0.5
604794,Divide,incongruent,761,object,male,0.5,0.5,0.5
604794,_bf_serenawilliams,incongruent,755,person,female,0.5,-0.5,-0.5
604794,Spelling,incongruent,848,object,female,0.5,-0.5,0.5
604794,_wf_jessicasimpson,incongruent,771,person,female,0.5,-0.5,-0.5
604794,Paragraph,incongruent,732,object,female,0.5,-0.5,0.5
604794,_bm_nickcannon,incongruent,787,person,male,0.5,0.5,-0.5
604794,Decimal,incongruent,614,object,male,0.5,0.5,0.5
604794,_wf_jessicabiel,incongruent,726,person,female,0.5,-0.5,-0.5
604794,Fraction,incongruent,1041,object,male,0.5,0.5,0.5
604794,_bf_aliciakeys,incongruent,690,person,female,0.5,-0.5,-0.5
604794,Sentence,incongruent,654,object,female,0.5,-0.5,0.5
604794,_wm_nicklachey,incongruent,594,person,male,0.5,0.5,-0.5
604794,Vocabulary,incongruent,635,object,female,0.5,-0.5,0.5
604794,_wf_jessicasimpson,incongruent,637,person,female,0.5,-0.5,-0.5
604794,Number,incongruent,763,object,male,0.5,0.5,0.5
604794,_wm_mattdamon,incongruent,708,person,male,0.5,0.5,-0.5
604794,Multiply,incongruent,1058,object,male,0.5,0.5,0.5
604794,_wm_mattdamon,incongruent,412,person,male,0.5,0.5,-0.5
604794,Number,incongruent,888,object,male,0.5,0.5,0.5
604794,_wf_jessicabiel,incongruent,803,person,female,0.5,-0.5,-0.5
604794,Spelling,incongruent,572,object,female,0.5,-0.5,0.5
604794,_wf_jessicasimpson,incongruent,673,person,female,0.5,-0.5,-0.5
604794,Count,incongruent,641,object,male,0.5,0.5,0.5
604794,_wm_nicklachey,incongruent,693,person,male,0.5,0.5,-0.5
604794,Sentence,incongruent,591,object,female,0.5,-0.5,0.5
604794,_bm_neyo,incongruent,546,person,male,0.5,0.5,-0.5
604794,Paragraph,incongruent,463,object,female,0.5,-0.5,0.5
604794,_bf_serenawilliams,incongruent,863,person,female,0.5,-0.5,-0.5
604794,Multiply,incongruent,969,object,male,0.5,0.5,0.5
604794,_bf_aliciakeys,incongruent,616,person,female,0.5,-0.5,-0.5
604794,Essay,incongruent,610,object,female,0.5,-0.5,0.5
604794,_bf_serenawilliams,incongruent,640,person,female,0.5,-0.5,-0.5
604794,Decimal,incongruent,573,object,male,0.5,0.5,0.5
604794,_bm_nickcannon,incongruent,512,person,male,0.5,0.5,-0.5
604794,Math,incongruent,553,object,male,0.5,0.5,0.5
604794,_wm_mattdamon,incongruent,620,person,male,0.5,0.5,-0.5
604794,Vocabulary,incongruent,770,object,female,0.5,-0.5,0.5
604794,_wm_nicklachey,incongruent,612,person,male,0.5,0.5,-0.5
604794,Sentence,congruent,1135,object,female,-0.5,-0.5,0.5
604794,_bm_nickcannon,congruent,796,person,male,-0.5,0.5,-0.5
604794,Poetry,congruent,855,object,female,-0.5,-0.5,0.5
604794,_wf_jessicasimpson,congruent,756,person,female,-0.5,-0.5,-0.5
604794,Paragraph,congruent,1109,object,female,-0.5,-0.5,0.5
604794,_wm_nicklachey,congruent,619,person,male,-0.5,0.5,-0.5
604794,Multiply,congruent,472,object,male,-0.5,0.5,0.5
604794,_wm_mattdamon,congruent,512,person,male,-0.5,0.5,-0.5
604794,Essay,congruent,587,object,female,-0.5,-0.5,0.5
604794,_bm_neyo,congruent,591,person,male,-0.5,0.5,-0.5
604794,Count,congruent,868,object,male,-0.5,0.5,0.5
604794,_wm_nicklachey,congruent,496,person,male,-0.5,0.5,-0.5
604794,Vocabulary,congruent,547,object,female,-0.5,-0.5,0.5
604794,_wf_jessicabiel,congruent,454,person,female,-0.5,-0.5,-0.5
604794,Number,congruent,924,object,male,-0.5,0.5,0.5
604794,_bf_serenawilliams,congruent,653,person,female,-0.5,-0.5,-0.5
604794,_bf_aliciakeys,congruent,683,person,female,-0.5,-0.5,-0.5
604794,Math,congruent,592,object,male,-0.5,0.5,0.5
604794,_bf_serenawilliams,congruent,572,person,female,-0.5,-0.5,-0.5
604794,Decimal,congruent,896,object,male,-0.5,0.5,0.5
604794,_wm_nicklachey,congruent,665,person,male,-0.5,0.5,-0.5
604794,Number,congruent,587,object,male,-0.5,0.5,0.5
604794,_bf_serenawilliams,congruent,535,person,female,-0.5,-0.5,-0.5
604794,Math,congruent,456,object,male,-0.5,0.5,0.5
604794,_bm_nickcannon,congruent,544,person,male,-0.5,0.5,-0.5
604794,Paragraph,congruent,661,object,female,-0.5,-0.5,0.5
604794,_wm_mattdamon,congruent,596,person,male,-0.5,0.5,-0.5
604794,_bm_neyo,congruent,630,person,male,-0.5,0.5,-0.5
604794,Multiply,congruent,758,object,male,-0.5,0.5,0.5
604794,_bf_aliciakeys,congruent,607,person,female,-0.5,-0.5,-0.5
604794,_wm_nicklachey,congruent,815,person,male,-0.5,0.5,-0.5
604794,Essay,congruent,1073,object,female,-0.5,-0.5,0.5
604794,_wf_jessicabiel,congruent,469,person,female,-0.5,-0.5,-0.5
604794,Poetry,congruent,530,object,female,-0.5,-0.5,0.5
604794,_wf_jessicasimpson,congruent,505,person,female,-0.5,-0.5,-0.5
604794,Sentence,congruent,623,object,female,-0.5,-0.5,0.5
604794,_bf_serenawilliams,congruent,504,person,female,-0.5,-0.5,-0.5
604797,Essay,incongruent,1073,object,female,0.5,-0.5,0.5
604797,_wm_nicklachey,incongruent,994,person,male,0.5,0.5,-0.5
604797,Spelling,incongruent,864,object,female,0.5,-0.5,0.5
604797,_bm_neyo,incongruent,1061,person,male,0.5,0.5,-0.5
604797,Poetry,incongruent,809,object,female,0.5,-0.5,0.5
604797,_wm_mattdamon,incongruent,532,person,male,0.5,0.5,-0.5
604797,Vocabulary,incongruent,1170,object,female,0.5,-0.5,0.5
604797,_bm_nickcannon,incongruent,504,person,male,0.5,0.5,-0.5
604797,Count,incongruent,789,object,male,0.5,0.5,0.5
604797,_bf_aliciakeys,incongruent,496,person,female,0.5,-0.5,-0.5
604797,Paragraph,incongruent,726,object,female,0.5,-0.5,0.5
604797,_wf_jessicasimpson,incongruent,667,person,female,0.5,-0.5,-0.5
604797,Number,incongruent,1544,object,male,0.5,0.5,0.5
604797,_bf_serenawilliams,incongruent,1156,person,female,0.5,-0.5,-0.5
604797,Multiply,incongruent,1113,object,male,0.5,0.5,0.5
604797,Divide,incongruent,945,object,male,0.5,0.5,0.5
604797,_bf_serenawilliams,incongruent,1622,person,female,0.5,-0.5,-0.5
604797,Poetry,incongruent,1056,object,female,0.5,-0.5,0.5
604797,_wf_jessicasimpson,incongruent,963,person,female,0.5,-0.5,-0.5
604797,Paragraph,incongruent,1211,object,female,0.5,-0.5,0.5
604797,_wm_nicklachey,incongruent,858,person,male,0.5,0.5,-0.5
604797,Spelling,incongruent,970,object,female,0.5,-0.5,0.5
604797,_bf_serenawilliams,incongruent,912,person,female,0.5,-0.5,-0.5
604797,Vocabulary,incongruent,935,object,female,0.5,-0.5,0.5
604797,_bf_aliciakeys,incongruent,693,person,female,0.5,-0.5,-0.5
604797,Multiply,incongruent,1011,object,male,0.5,0.5,0.5
604797,_bm_neyo,incongruent,829,person,male,0.5,0.5,-0.5
604797,Essay,incongruent,865,object,female,0.5,-0.5,0.5
604797,_wf_jessicabiel,incongruent,751,person,female,0.5,-0.5,-0.5
604797,Count,incongruent,833,object,male,0.5,0.5,0.5
604797,_bm_nickcannon,incongruent,889,person,male,0.5,0.5,-0.5
604797,Number,incongruent,1234,object,male,0.5,0.5,0.5
604797,_wm_mattdamon,incongruent,1092,person,male,0.5,0.5,-0.5
604797,Decimal,incongruent,874,object,male,0.5,0.5,0.5
604797,_bm_neyo,incongruent,961,person,male,0.5,0.5,-0.5
604797,Fraction,incongruent,1540,object,male,0.5,0.5,0.5
604797,_wf_jessicasimpson,incongruent,1152,person,female,0.5,-0.5,-0.5
604797,Vocabulary,congruent,1557,object,female,-0.5,-0.5,0.5
604797,_bm_neyo,congruent,706,person,male,-0.5,0.5,-0.5
604797,_bm_nickcannon,congruent,811,person,male,-0.5,0.5,-0.5
604797,Count,congruent,682,object,male,-0.5,0.5,0.5
604797,_wm_mattdamon,congruent,626,person,male,-0.5,0.5,-0.5
604797,Spelling,congruent,1594,object,female,-0.5,-0.5,0.5
604797,_wf_jessicabiel,congruent,1250,person,female,-0.5,-0.5,-0.5
604797,Number,congruent,1515,object,male,-0.5,0.5,0.5
604797,_wm_nicklachey,congruent,543,person,male,-0.5,0.5,-0.5
604797,Literature,congruent,835,object,female,-0.5,-0.5,0.5
604797,_bf_serenawilliams,congruent,884,person,female,-0.5,-0.5,-0.5
604797,Sentence,congruent,1007,object,female,-0.5,-0.5,0.5
604797,_bm_nickcannon,congruent,656,person,male,-0.5,0.5,-0.5
604797,Divide,congruent,1020,object,male,-0.5,0.5,0.5
604797,_wf_jessicasimpson,congruent,1095,person,female,-0.5,-0.5,-0.5
604797,Decimal,congruent,759,object,male,-0.5,0.5,0.5
604797,_bf_aliciakeys,congruent,658,person,female,-0.5,-0.5,-0.5
604797,Fraction,congruent,631,object,male,-0.5,0.5,0.5
604797,_bf_aliciakeys,congruent,761,person,female,-0.5,-0.5,-0.5
604797,Fraction,congruent,1005,object,male,-0.5,0.5,0.5
604797,_bf_serenawilliams,congruent,565,person,female,-0.5,-0.5,-0.5
604797,Paragraph,congruent,862,object,female,-0.5,-0.5,0.5
604797,_wm_nicklachey,congruent,530,person,male,-0.5,0.5,-0.5
604797,Essay,congruent,1133,object,female,-0.5,-0.5,0.5
604797,_wf_jessicasimpson,congruent,1091,person,female,-0.5,-0.5,-0.5
604797,Divide,congruent,750,object,male,-0.5,0.5,0.5
604797,_bm_nickcannon,congruent,533,person,male,-0.5,0.5,-0.5
604797,Number,congruent,637,object,male,-0.5,0.5,0.5
604797,_bm_neyo,congruent,581,person,male,-0.5,0.5,-0.5
604797,Poetry,congruent,659,object,female,-0.5,-0.5,0.5
604797,_bf_aliciakeys,congruent,722,person,female,-0.5,-0.5,-0.5
604797,Spelling,congruent,1016,object,female,-0.5,-0.5,0.5
604797,_wf_jessicabiel,congruent,552,person,female,-0.5,-0.5,-0.5
604797,Count,congruent,832,object,male,-0.5,0.5,0.5
604797,_wm_mattdamon,congruent,557,person,male,-0.5,0.5,-0.5
604797,Literature,congruent,747,object,female,-0.5,-0.5,0.5
604797,_wm_nicklachey,congruent,561,person,male,-0.5,0.5,-0.5
604797,Decimal,congruent,941,object,male,-0.5,0.5,0.5
604797,_wf_jessicasimpson,congruent,583,person,female,-0.5,-0.5,-0.5
604799,Count,incongruent,1234,object,male,0.5,0.5,0.5
604799,Sentence,incongruent,953,object,female,0.5,-0.5,0.5
604799,_bm_neyo,incongruent,1641,person,male,0.5,0.5,-0.5
604799,Poetry,incongruent,985,object,female,0.5,-0.5,0.5
604799,_bm_nickcannon,incongruent,828,person,male,0.5,0.5,-0.5
604799,Essay,incongruent,1032,object,female,0.5,-0.5,0.5
604799,_wf_jessicasimpson,incongruent,1109,person,female,0.5,-0.5,-0.5
604799,Spelling,incongruent,781,object,female,0.5,-0.5,0.5
604799,_bf_serenawilliams,incongruent,828,person,female,0.5,-0.5,-0.5
604799,Divide,incongruent,1000,object,male,0.5,0.5,0.5
604799,_bf_aliciakeys,incongruent,1250,person,female,0.5,-0.5,-0.5
604799,Paragraph,incongruent,875,object,female,0.5,-0.5,0.5
604799,_wf_jessicabiel,incongruent,781,person,female,0.5,-0.5,-0.5
604799,Number,incongruent,953,object,male,0.5,0.5,0.5
604799,_wm_mattdamon,incongruent,750,person,male,0.5,0.5,-0.5
604799,Math,incongruent,828,object,male,0.5,0.5,0.5
604799,_wm_mattdamon,incongruent,1172,person,male,0.5,0.5,-0.5
604799,Multiply,incongruent,1016,object,male,0.5,0.5,0.5
604799,_wf_jessicabiel,incongruent,1609,person,female,0.5,-0.5,-0.5
604799,Number,incongruent,968,object,male,0.5,0.5,0.5
604799,_bf_aliciakeys,incongruent,1109,person,female,0.5,-0.5,-0.5
604799,Spelling,incongruent,797,object,female,0.5,-0.5,0.5
604799,_wm_nicklachey,incongruent,1062,person,male,0.5,0.5,-0.5
604799,Decimal,incongruent,813,object,male,0.5,0.5,0.5
604799,_bf_serenawilliams,incongruent,938,person,female,0.5,-0.5,-0.5
604799,Math,incongruent,765,object,male,0.5,0.5,0.5
604799,_bm_nickcannon,incongruent,719,person,male,0.5,0.5,-0.5
604799,Poetry,incongruent,750,object,female,0.5,-0.5,0.5
604799,_wf_jessicasimpson,incongruent,657,person,female,0.5,-0.5,-0.5
604799,Divide,incongruent,797,object,male,0.5,0.5,0.5
604799,_wm_mattdamon,incongruent,578,person,male,0.5,0.5,-0.5
604799,Multiply,incongruent,953,object,male,0.5,0.5,0.5
604799,_bm_neyo,incongruent,1235,person,male,0.5,0.5,-0.5
604799,Literature,incongruent,656,object,female,0.5,-0.5,0.5
604799,_bm_nickcannon,incongruent,562,person,male,0.5,0.5,-0.5
604799,Paragraph,incongruent,656,object,female,0.5,-0.5,0.5
604799,_wf_jessicabiel,incongruent,625,person,female,0.5,-0.5,-0.5
604799,Sentence,incongruent,688,object,female,0.5,-0.5,0.5
604799,_wf_jessicabiel,incongruent,735,person,female,0.5,-0.5,-0.5
604799,Number,congruent,921,object,male,-0.5,0.5,0.5
604799,_bf_aliciakeys,congruent,906,person,female,-0.5,-0.5,-0.5
604799,Vocabulary,congruent,937,object,female,-0.5,-0.5,0.5
604799,_wm_nicklachey,congruent,969,person,male,-0.5,0.5,-0.5
604799,Fraction,congruent,1250,object,male,-0.5,0.5,0.5
604799,_bf_serenawilliams,congruent,1079,person,female,-0.5,-0.5,-0.5
604799,Spelling,congruent,766,object,female,-0.5,-0.5,0.5
604799,_bm_nickcannon,congruent,656,person,male,-0.5,0.5,-0.5
604799,Essay,congruent,1282,object,female,-0.5,-0.5,0.5
604799,_wf_jessicabiel,congruent,906,person,female,-0.5,-0.5,-0.5
604799,Count,congruent,656,object,male,-0.5,0.5,0.5
604799,_wf_jessicasimpson,congruent,610,person,female,-0.5,-0.5,-0.5
604799,Sentence,congruent,1000,object,female,-0.5,-0.5,0.5
604799,_bf_aliciakeys,congruent,781,person,female,-0.5,-0.5,-0.5
604799,Poetry,congruent,672,object,female,-0.5,-0.5,0.5
604799,_wm_mattdamon,congruent,640,person,male,-0.5,0.5,-0.5
604799,Multiply,congruent,1375,object,male,-0.5,0.5,0.5
604799,_bm_neyo,congruent,782,person,male,-0.5,0.5,-0.5
604799,Decimal,congruent,1375,object,male,-0.5,0.5,0.5
604799,_wm_nicklachey,congruent,657,person,male,-0.5,0.5,-0.5
604799,Sentence,congruent,1016,object,female,-0.5,-0.5,0.5
604799,_bf_serenawilliams,congruent,1031,person,female,-0.5,-0.5,-0.5
604799,Decimal,congruent,609,object,male,-0.5,0.5,0.5
604799,_wm_mattdamon,congruent,1391,person,male,-0.5,0.5,-0.5
604799,Essay,congruent,625,object,female,-0.5,-0.5,0.5
604799,_wf_jessicasimpson,congruent,593,person,female,-0.5,-0.5,-0.5
604799,Count,congruent,969,object,male,-0.5,0.5,0.5
604799,_wm_nicklachey,congruent,625,person,male,-0.5,0.5,-0.5
604799,Math,congruent,609,object,male,-0.5,0.5,0.5
604799,_bm_neyo,congruent,500,person,male,-0.5,0.5,-0.5
604799,Poetry,congruent,593,object,female,-0.5,-0.5,0.5
604799,_wf_jessicabiel,congruent,484,person,female,-0.5,-0.5,-0.5
604799,Spelling,congruent,594,object,female,-0.5,-0.5,0.5
604799,_bm_nickcannon,congruent,766,person,male,-0.5,0.5,-0.5
604799,Vocabulary,congruent,578,object,female,-0.5,-0.5,0.5
604799,_bm_neyo,congruent,640,person,male,-0.5,0.5,-0.5
604799,Multiply,congruent,812,object,male,-0.5,0.5,0.5
604799,_bf_aliciakeys,congruent,593,person,female,-0.5,-0.5,-0.5
604799,Fraction,congruent,609,object,male,-0.5,0.5,0.5
604799,_bf_serenawilliams,congruent,516,person,female,-0.5,-0.5,-0.5
